id,drug_id,sentence_index,ADRs,UMLS1,SNOMED-CT,UMLS2,SNOMED-CT,mild,moderate,severe,persistent,not-persistent,body-site,rating,drug,class,type,entity_type
3500,cymbalta.191,1,slight nausea at first,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3501,cymbalta.191,2,"extreme sleepiness, the first week",C1298942 / Excessive somnolence / Finding,Excessive somnolence (finding) [A3440955/SNOMEDCT_US/FN/372947007],,,,,,,the first week,,5,cymbalta,snri,ADR,physiological
3502,cymbalta.191,3,can't sleep,C0424565 / Cannot sleep at all / Finding,Cannot sleep at all (finding) [A3337463/SNOMEDCT_US/FN/248255005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3503,cymbalta.191,3,wake up @ 2 a. m.,C4075722 / Wakes up during night / Finding,Wakes up during night (finding) [A26594035/SNOMEDCT_US/FN/713822005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3504,cymbalta.193,1,nausea at first,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3505,cymbalta.193,2,lost some weight,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,some,,,,,5,cymbalta,snri,ADR,physiological
3506,cymbalta.193,4,high blood pressure,C0497247 / Increase in blood pressure / Finding,Finding of increased blood pressure (finding) [A3457754/SNOMEDCT_US/FN/24184005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3507,cymbalta.193,4,migraines,C0149931 / Migraine Disorders / Disease or Syndrome,Migraine (disorder) [A3563689/SNOMEDCT_US/FN/37796009],,,,,,,,,5,cymbalta,snri,ADR,physiological
3508,cymbalta.194,1,first few days were like a fog,C0859330 / Foggy feeling in head / Finding,No code,C0683369 / Clouded consciousness / Sign or Symptom,Clouded consciousness (finding) [A3360409/SNOMEDCT_US/FN/40917007],,,,,first few days,,5,cymbalta,snri,ADR,cognitive
3509,cymbalta.194,2,didn't eat much,C1504561 / Hypophagia / Finding,No code,C0232462 / Decrease in appetite / Finding,Decrease in appetite (finding) [A3382964/SNOMEDCT_US/FN/64379006],,,,,,,5,cymbalta,snri,ADR,physiological
3510,cymbalta.194,2,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3511,cymbalta.194,3,headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3512,cymbalta.194,4,difficulty with reaching orgasm,C0233998 / Orgasm impairment / Mental or Behavioral Dysfunction,Orgasm impairment (finding) [A3603433/SNOMEDCT_US/FN/40915004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3513,cymbalta.195,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3514,cymbalta.195,1,weight loss,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3515,cymbalta.195,2,feel full much sooner,C0232462 / Decrease in appetite / Finding,Decrease in appetite (finding) [A3382964/SNOMEDCT_US/FN/64379006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3516,cymbalta.195,3,headache,C0018681 / Headache / Sign or Symptom,Headache (finding) [A3487586/SNOMEDCT_US/FN/25064002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3517,cymbalta.196,1,"at first, yawned constantly",C0043387 / Yawning / Finding,Yawning (finding) [A3788413/SNOMEDCT_US/FN/248626009],,,,,,constantly,at first,,5,cymbalta,snri,ADR,physiological
3518,cymbalta.196,1,"at first, dry mouth",C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,at first,,5,cymbalta,snri,ADR,physiological
3519,cymbalta.196,1,weight loss,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3520,cymbalta.197,1,accelerated weight gain,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3521,cymbalta.197,1,initial night sweats,C0028081 / Night sweats / Sign or Symptom,Night sweats (finding) [A3582199/SNOMEDCT_US/FN/42984000],,,,,,,initial,,5,cymbalta,snri,ADR,physiological
3522,cymbalta.197,1,initial sleepiness,C0013144 / Drowsiness / Finding,Drowsy (finding) [A3406202/SNOMEDCT_US/FN/271782001],,,,,,,initial,,5,cymbalta,snri,ADR,physiological
3523,cymbalta.197,2,"drastic weight gain of 25 lbs, still going",C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,25 lbs,still going,,,5,cymbalta,snri,ADR,physiological
3524,cymbalta.198,1,constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3525,cymbalta.198,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3526,cymbalta.199,1,extreme ongoing and continual nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,extreme,ongoing and continual,,,5,cymbalta,snri,ADR,physiological
3527,cymbalta.199,1,delayed orgasm,C1112573 / Delayed orgasm / Mental or Behavioral Dysfunction,No code,C0233998 / Orgasm impairment / Mental or Behavioral Dysfunction,Orgasm impairment (finding) [A3603433/SNOMEDCT_US/FN/40915004],,,,,,,5,cymbalta,snri,ADR,physiological
3528,cymbalta.199,1,numb hands & feet,C0743670 / numbness of hands and feet / Sign or Symptom,No code,C0028643 / Numbness / Sign or Symptom,Numbness (finding) [A3588910/SNOMEDCT_US/FN/44077006],,,,,,,5,cymbalta,snri,ADR,physiological
3529,cymbalta.200,1,at first had some anxiety ,C0003467 / Anxiety / Finding,Anxiety (finding) [A3654171/SNOMEDCT_US/FN/48694002],,,,some,,,at first,,5,cymbalta,snri,ADR,psychological
3530,cymbalta.200,1,insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3531,cymbalta.200,1,sleep only 4 hrs,C0037316 / Sleep Deprivation / Finding,Sleep deprivation (finding) [A3708874/SNOMEDCT_US/FN/130989002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3532,cymbalta.200,2,severe colds,C0009443 / Common Cold / Disease or Syndrome,Common cold (disorder) [A3363801/SNOMEDCT_US/FN/82272006],,,,,severe,,,,5,cymbalta,snri,ADR,physiological
3533,cymbalta.200,2,flu-like symptoms,C0392171 / Influenza-like symptoms / Sign or Symptom,Influenza-like symptoms (finding) [A3513499/SNOMEDCT_US/FN/315642008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3534,cymbalta.200,2,severe congestion,C0700148 / Congestion / Pathologic Function,Congestion (morphologic abnormality) [A3370014/SNOMEDCT_US/FN/85804007],,,,,severe,,,,5,cymbalta,snri,ADR,physiological
3535,cymbalta.201,1,flatulence,C0016204 / Flatulence / Sign or Symptom,Flatulence symptom (finding) [A9406836/SNOMEDCT_US/FN/308698004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3536,cymbalta.201,1,loose stools,C2129214 / Loose stool / Sign or Symptom ,loose stool (finding) [A3542790/SNOMEDCT_US/FN/398032003],,,,,,,,,5,cymbalta,snri,ADR,physiological
3537,cymbalta.202,2,exhaustion,C0392674 / Exhaustion / Sign or Symptom,"Exhaustion (finding) [A3443183/SNOMEDCT_US/FN/60119000]
",,,,,,,,,5,cymbalta,snri,ADR,physiological
3538,cymbalta.202,2,horrible anxiety,C0231403/Severe anxiety (panic)/Finding,"Severe anxiety (panic) (finding) [A3703155/SNOMEDCT_US/FN/80583007]
",,,,,horrible,,,,5,cymbalta,snri,ADR,psychological
3539,cymbalta.202,2,crying,C0010399 / Crying / Individual Behavior,Crying (finding) [A3377052/SNOMEDCT_US/FN/304534000],,,,,,,,,5,cymbalta,snri,ADR,psychological
3540,cymbalta.202,2,unable to work,C0557386/ Restricted work performance/ Finding ,Restricted work performance (finding) [A3669299/SNOMEDCT_US/FN/224398005],,,,,,,,,5,cymbalta,snri,ADR,social impact
3541,cymbalta.202,2,unable to function,C4062591 / Difficulty in daily functioning / Finding,No code,C2732873 / Requires assistance with all daily activities / Finding ,Requires assistance with all daily activities (finding) [A17332696/SNOMEDCT_US/FN/443430002],,,,,,,5,cymbalta,snri,ADR,social impact
3542,cymbalta.204,1,tired ,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3543,cymbalta.204,1,tinnitus,C0040264 / Tinnitus / Finding,Tinnitus (finding) [A3756147/SNOMEDCT_US/FN/60862001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3544,cymbalta.204,1,restless legs,C0035258 / Restless Legs Syndrome / Disease or Syndrome,Restless legs (disorder) [A3669195/SNOMEDCT_US/FN/32914008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3545,cymbalta.204,7,exacerbation of restless legs,C0035258 / Restless Legs Syndrome / Disease or Syndrome,Restless legs (disorder) [A3669195/SNOMEDCT_US/FN/32914008],,,,,exacerbation,,,,5,cymbalta,snri,ADR,physiological
3546,cymbalta.204,8,get tired,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3547,cymbalta.204,8,spacey,C0857507 / Spaced out / Finding,No code,C0349446 / Dissociative trance / Mental or Behavioral Dysfunction,Dissociative trance (disorder) [A3401315/SNOMEDCT_US/FN/276296007],,,,,,,5,cymbalta,snri,ADR,psychological
3548,cymbalta.205,1,"initially, very tired","C4288020/ Very Tired / Finding 
",No code,C0557875 / Tired / Sign or Symptom,Tired (finding) [A3756286/SNOMEDCT_US/FN/224960004],,,very,,initially,,5,cymbalta,snri,ADR,physiological
3549,cymbalta.207,1,major weight gain ,C0000765 / Excessive body weight gain / Finding,Excessive weight gain (finding) [A3440982/SNOMEDCT_US/FN/224994002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3550,cymbalta.207,1,constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3551,cymbalta.207,2,weight gain  ,C0043094 / Weight Gain / Finding,Weight gain (finding) [A23454849/SNOMEDCT_US/FN/8943002],,,,,,,,,5,cymbalta,snri,ADR,physiological
3552,cymbalta.207,2,constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3553,cymbalta.208,1,problems reaching orgasm,C0233998 / Orgasm impairment / Mental or Behavioral Dysfunction,Orgasm impairment (finding) [A3603433/SNOMEDCT_US/FN/40915004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3554,cymbalta.209,1,tension headaches,C0033893 / Tension Headache / Disease or Syndrome,Tension-type headache (disorder) [A3750021/SNOMEDCT_US/FN/398057008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3555,cymbalta.209,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3556,cymbalta.209,1,jittery feeling,C0549209 / Feeling jittery / Sign or Symptom,No code,C0849963 / Feeling nervous / Sign or Symptom,Feeling nervous (finding) [A11738758/SNOMEDCT_US/FN/424196004],,,,,,,5,cymbalta,snri,ADR,physiological
3557,cymbalta.210,1,first three days nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3558,cymbalta.210,1,mild trembling feeling,C0234369 / Trembling / Sign or Symptom,Trembles (finding) [A3763393/SNOMEDCT_US/FN/267079009],,,mild,,,,,,5,cymbalta,snri,ADR,physiological
3559,cymbalta.210,1,no appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3560,cymbalta.211,1,dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3561,cymbalta.212,1,weight loss,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3562,cymbalta.212,3,moods changed,C0085633 / Mood swings / Mental or Behavioral Dysfunction,Mood swings (finding) [A3567084/SNOMEDCT_US/FN/18963009],,,,,,,,,5,cymbalta,snri,ADR,psychological
3563,cymbalta.212,3,didn't care if i ever got out of bed,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,,,,,,,5,cymbalta,snri,ADR,physiological
3564,cymbalta.212,3,was down right miserable,C0344315 / Depressed mood / Finding,Depressed mood (finding) [A16962685/SNOMEDCT_US/FN/366979004],,,,,miserable,,,,5,cymbalta,snri,ADR,psychological
3565,cymbalta.212,6,lose weight,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3566,cymbalta.212,6,not feel hungry all the time,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3567,cymbalta.213,1,nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3568,cymbalta.213,1,sweating in the face,C0038990 / Sweating / Finding,Sweating (finding) [A7882433/SNOMEDCT_US/FN/415690000],,,,,,,,in the face,5,cymbalta,snri,ADR,physiological
3569,cymbalta.213,1,severe constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,severe,,,,5,cymbalta,snri,ADR,physiological
3570,cymbalta.214,1,loss of appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3571,cymbalta.214,1,loss of weight,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3572,cymbalta.214,2,"slight ""loosening of the stools""",C2129214 / Loose stool / Sign or Symptom ,loose stool (finding) [A3542790/SNOMEDCT_US/FN/398032003],,,slight,,,,,,5,cymbalta,snri,ADR,physiological
3573,cymbalta.214,3,"a little sleepy, first few weeks",C0013144 / Drowsiness / Finding,Drowsy (finding) [A3406202/SNOMEDCT_US/FN/271782001],,,a little,,,,first few weeks,,5,cymbalta,snri,ADR,physiological
3574,cymbalta.214,4,dry mouth in the first week,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,the first week,,5,cymbalta,snri,ADR,physiological
3575,cymbalta.214,5,appetite supression,C0858274 / Appetite suppression (finding) / Finding,No code,C0232462 / Decrease in appetite / Finding,Decrease in appetite (finding) [A3382964/SNOMEDCT_US/FN/64379006],,,,,,,5,cymbalta,snri,ADR,physiological
3576,cymbalta.214,5,weight loss,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3577,cymbalta.214,5,anti-constipating,C0011991 / Diarrhea / Sign or Symptom,Diarrhea (finding) [A3393292/SNOMEDCT_US/FN/62315008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3578,cymbalta.215,1,"dry mouth, went away",C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,,,,went away,,5,cymbalta,snri,ADR,physiological
3579,cymbalta.216,1,sleepy,C0013144 / Drowsiness / Finding,Drowsy (finding) [A3406202/SNOMEDCT_US/FN/271782001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3580,cymbalta.216,1,"alot of stomach problems, first week",C0577027 / Stomach problem / Finding,Stomach problem (finding) [A3720054/SNOMEDCT_US/FN/300306001],,,,,alot of,,first week,,5,cymbalta,snri,ADR,physiological
3581,cymbalta.216,2,some insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,some,,,,,5,cymbalta,snri,ADR,physiological
3582,cymbalta.216,2,brain buzz,C0235283 / Buzzing in ear / Sign or Symptom,Buzzing in ear (finding) [A3332380/SNOMEDCT_US/FN/162351000],,,,,,,,,5,cymbalta,snri,ADR,physiological
3583,cymbalta.216,2,ringing in my ears,C0235283 / Buzzing in ear / Sign or Symptom,Buzzing in ear (finding) [A3332380/SNOMEDCT_US/FN/162351000],,,,,,,,,5,cymbalta,snri,ADR,physiological
3584,cymbalta.217,1,slight twitch in my hand or arm sometimes,C0231530 / Muscle twitch / Finding,Muscle twitch (finding) [A3571121/SNOMEDCT_US/FN/60238002],,,slight,,,,sometimes,,5,cymbalta,snri,ADR,physiological
3585,cymbalta.219,1,little nauseaus first couple of days,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,little ,,,, first couple of days,,5,cymbalta,snri,ADR,physiological
3586,cymbalta.220,1,"at first, nausea",C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,"at first,",,5,cymbalta,snri,ADR,physiological
3587,cymbalta.220,2,"2 years, lymphocytic colitis","C0400822/  Colitis, Lymphocytic / Disease Syndrome",Lymphocytic-plasmacytic colitis (disorder) [A3545883/SNOMEDCT_US/FN/31437008],,,,,,2 years,,,5,cymbalta,snri,ADR,physiological
3588,cymbalta.220,2,"2 years, severe diarrhea",C0011991 / Diarrhea / Sign or Symptom,Diarrhea (finding) [A3393292/SNOMEDCT_US/FN/62315008],,,,,severe,2 years,,,5,cymbalta,snri,ADR,physiological
3589,cymbalta.220,5,increased sex drive,C0021177 / Increased Libido / Sign or Symptom,Increased libido (finding) [A3508853/SNOMEDCT_US/FN/58436003],,,,,,,,,5,cymbalta,snri,ADR,physiological
3590,cymbalta.220,5,more pronounced pms,C0232959 / Premenstrual symptom / Sign or Symptom,Premenstrual symptom (finding) [A3643253/SNOMEDCT_US/FN/10885003],,,,,,,,,5,cymbalta,snri,ADR,psychological
3591,cymbalta.220,5,odd sleep patterns,C0150079 / Sleep pattern disturbance / Finding,Sleep pattern disturbance (finding) [A7881932/SNOMEDCT_US/FN/26677001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3592,cymbalta.221,1,first month: insomnia,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,first month,,5,cymbalta,snri,ADR,physiological
3593,cymbalta.221,1,first month: constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,first month,,5,cymbalta,snri,ADR,physiological
3594,cymbalta.221,1,first month: nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,first month,,5,cymbalta,snri,ADR,physiological
3595,cymbalta.221,1,first month: exhaustion,C0392674 / Exhaustion / Sign or Symptom,"Exhaustion (finding) [A3443183/SNOMEDCT_US/FN/60119000]
",,,,,,,first month,,5,cymbalta,snri,ADR,physiological
3596,cymbalta.221,7,constipation was really bad in first month,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,really bad,,first month,,5,cymbalta,snri,ADR,physiological
3597,cymbalta.221,9,nausea is pretty much gone,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,pretty much gone,,5,cymbalta,snri,ADR,physiological
3598,cymbalta.221,9,"sleep pattern, normalizing now",C0150079 / Sleep pattern disturbance / Finding,Sleep pattern disturbance (finding) [A7881932/SNOMEDCT_US/FN/26677001],,,,,,,normalizing now,,5,cymbalta,snri,ADR,physiological
3599,cymbalta.221,10,"first few weeks, intense dreams",C3887605 / Nightmare Disorder / Mental or Behavioral Dysfunction,Dream anxiety disorder (disorder) [A3405742/SNOMEDCT_US/FN/111487009],,,,,,,first few weeks,,5,cymbalta,snri,ADR,psychological
3600,cymbalta.221,11,if i was able to finally get to sleep,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3601,cymbalta.221,11,sleep was not good,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3602,cymbalta.221,16,really sick at first,C0857027 / Feeling Sick / Sign or Symptom,No code,C0231218 / Malaise / Sign or Symptom, Malaise (finding) [A3548531/SNOMEDCT_US/FN/367391008],,,really,,at first,,5,cymbalta,snri,ADR,physiological
3603,cymbalta.222,1,first week - nausea,C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3604,cymbalta.222,1,first week - dizziness,C0012833 / Dizziness / Sign or Symptom,Dizziness (finding) [A3887130/SNOMEDCT_US/FN/404640003],,,,,,,first week,,5,cymbalta,snri,ADR,physiological
3605,cymbalta.222,1,first week - no appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3606,cymbalta.222,2,first month - sleeplessness,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,first month,,5,cymbalta,snri,ADR,physiological
3607,cymbalta.222,3,teeth grinding,C0006325 / Bruxism / Mental or Behavioral Dysfunction,Grinding teeth (finding) [A3481233/SNOMEDCT_US/FN/90207007],,,,,,,,,5,cymbalta,snri,ADR,physiological
3608,cymbalta.222,10,a little harder to get out of bed in the morning,C0023380 / Lethargy / Sign or Symptom,Lethargy (finding) [A3536819/SNOMEDCT_US/FN/214264003],,,a little,,,,,,5,cymbalta,snri,ADR,physiological
3609,cymbalta.222,10,some constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,some,,,,,5,cymbalta,snri,ADR,physiological
3610,cymbalta.223,1,"first two weeks, very nauseous",C0027497 / Nausea / Sign or Symptom,Nausea (finding) [A11740391/SNOMEDCT_US/FN/422587007],,,,,very,,"first two weeks, ",,5,cymbalta,snri,ADR,physiological
3611,cymbalta.223,2,loss of appetite,C1971624 / Loss of appetite (finding) / Finding,Loss of appetite (finding) [A3543103/SNOMEDCT_US/FN/79890006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3612,cymbalta.223,3,continue to lose weight,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,continue to,,,5,cymbalta,snri,ADR,physiological
3613,cymbalta.223,3,lost thirty pounds,C0586746 / Excessive weight loss / Finding,Excessive weight loss (finding) [A3440983/SNOMEDCT_US/FN/309257005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3614,cymbalta.223,5,sleeplessness,C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3615,cymbalta.223,5,weightlose,C1262477 / Weight decreased / Finding,Weight loss (finding) [A23455698/SNOMEDCT_US/FN/89362005],,,,,,,,,5,cymbalta,snri,ADR,physiological
3616,cymbalta.224,1,delayed ejaculation,C0234047 / Late ejaculation / Pathologic Function,Late ejaculation (finding) [A3533443/SNOMEDCT_US/FN/15405008],,,,,,,,,5,cymbalta,snri,ADR,physiological
3617,cymbalta.224,1,vivid dreams,C0344320 / Detailed recall of dream / Finding,Detailed recall of dream (finding) [A3390687/SNOMEDCT_US/FN/247953009],,,,,,,,,5,cymbalta,snri,ADR,psychological
3618,cymbalta.224,4,"at first, minor sexual side effects, disappeared after a few months",C0549622 / Sexual Dysfunction / Disease or Syndrome,Sexual disorder (disorder) [A3703504/SNOMEDCT_US/FN/231532002],,,minor,,,,"at first, disappeared after a few months",,5,cymbalta,snri,ADR,physiological
3619,cymbalta.224,4,"at first, delayed ejaculation, disappeared after a few months",C0234047 / Late ejaculation / Pathologic Function,Late ejaculation (finding) [A3533443/SNOMEDCT_US/FN/15405008],,,,,,,"at first, disappeared after a few months",,5,cymbalta,snri,ADR,physiological
3620,cymbalta.224,5,extremely realistic/vivid dreams,C0344320 / Detailed recall of dream / Finding,Detailed recall of dream (finding) [A3390687/SNOMEDCT_US/FN/247953009],,,,,extremely,,,,5,cymbalta,snri,ADR,psychological
3621,cymbalta.225,1,"hot flashes, first 4 weeks",C0600142 / Hot flushes / Sign or Symptom,Climacteric flushing (disorder) [A13022997/SNOMEDCT_US/FN/427368007],,,,,,,first 4 weeks,,5,cymbalta,snri,ADR,physiological
3622,cymbalta.225,1,"restless sleep, first 4 weeks",C0917801 / Sleeplessness / Sign or Symptom,Insomnia (disorder) [A3517153/SNOMEDCT_US/FN/193462001],,,,,,,first 4 weeks,,5,cymbalta,snri,ADR,physiological
3623,cymbalta.225,2,decreased appetite,C0232462 / Decrease in appetite / Finding,Decrease in appetite (finding) [A3382964/SNOMEDCT_US/FN/64379006],,,,,,,,,5,cymbalta,snri,ADR,physiological
3624,cymbalta.225,2,increased libido,C0021177 / Increased Libido / Sign or Symptom,Increased libido (finding) [A3508853/SNOMEDCT_US/FN/58436003],,,,,,,,,5,cymbalta,snri,ADR,physiological
3625,cymbalta.227,1,moderate to severe dry mouth,C0043352 / Xerostomia / Finding,Xerostomia (disorder) [A27784940/SNOMEDCT_US/FN/87715008],,,,moderate,severe,,,,5,cymbalta,snri,ADR,physiological
3626,cymbalta.227,1,dry eyes,C0314719 / Dryness of eye / Sign or Symptom,Dry eyes (finding) [A3407168/SNOMEDCT_US/FN/162290004],,,,,,,,,5,cymbalta,snri,ADR,physiological
3627,cymbalta.227,1,occasional constipation,C0009806 / Constipation / Sign or Symptom,Constipation (disorder) [A3370509/SNOMEDCT_US/FN/14760008],,,,,,,occasional,,5,cymbalta,snri,ADR,physiological
3628,cymbalta.227,1,gastric symptoms,C0577027 / Stomach problem / Finding,Stomach problem (finding) [A3720054/SNOMEDCT_US/FN/300306001],,,,,,,,,5,cymbalta,snri,ADR,physiological
3629,cymbalta.227,2,can't tolerate any alcohol,C0151474 / Alcohol intolerance / Finding,Alcohol intolerance (finding) [A3536542/SNOMEDCT_US/FN/102612005],,,,,,,,,5,cymbalta,snri,ADR,physiological
